3.4 0.8 0.4900 0.2947
3.4 1.0 0.4651 0.2080
3.4 1.2 0.6211 0.1575
3.4 1.4 0.6556 0.2239
3.4 1.6 0.7109 0.2492
3.6 0.8 0.2407 0.3195
3.6 1.0 0.3907 0.3563
3.6 1.2 0.5573 0.3064
3.6 1.4 0.6185 0.3123
3.6 1.6 0.4740 0.3551
3.8 0.8 0.4359 0.3246
3.8 1.0 0.4657 0.2311
3.8 1.2 0.4239 0.2801
3.8 1.4 0.6261 0.3206
3.8 1.6 0.3717 0.2888
4.0 0.8 0.7377 0.4004
4.0 1.0 0.6564 0.3715
4.0 1.2 0.4547 0.2730
4.0 1.4 0.3518 0.2842
4.0 1.6 0.4158 0.2685
4.2 0.8 0.6680 0.3164
4.2 1.0 0.6188 0.3121
4.2 1.2 0.4334 0.4858
4.2 1.4 0.4653 0.5804
4.2 1.6 0.7903 0.3354
4.4 0.8 0.5492 0.3229
4.4 1.0 0.7154 0.6851
4.4 1.2 0.5504 0.2171
4.4 1.4 0.5447 0.2040
4.4 1.6 0.3512 0.2554
4.6 0.8 0.5118 0.5498
4.6 1.0 0.6189 0.4370
4.6 1.2 0.3761 0.3449
4.6 1.4 0.4561 0.3326
4.6 1.6 0.4977 0.3621
4.8 0.8 0.6298 0.3710
4.8 1.0 0.5362 0.3762
4.8 1.2 0.4221 0.4549
4.8 1.4 0.4385 0.3251
4.8 1.6 0.4232 0.3481
5.0 0.8 0.5495 0.4257
5.0 1.0 0.4909 0.5700
5.0 1.2 0.5039 0.2796
5.0 1.4 0.7189 0.5844
5.0 1.6 0.6465 0.5671
