3.4 0.8 0.5235 0.3141
3.4 1.0 0.4928 0.2874
3.4 1.2 0.4667 0.2683
3.4 1.4 0.4521 0.2520
3.4 1.6 0.4367 0.2400
3.6 0.8 0.5372 0.3273
3.6 1.0 0.5044 0.2993
3.6 1.2 0.4814 0.2794
3.6 1.4 0.4623 0.2617
3.6 1.6 0.4503 0.2524
3.8 0.8 0.5457 0.3390
3.8 1.0 0.5160 0.3087
3.8 1.2 0.4942 0.2897
3.8 1.4 0.4777 0.2745
3.8 1.6 0.4604 0.2610
4.0 0.8 0.5602 0.3523
4.0 1.0 0.5274 0.3225
4.0 1.2 0.5010 0.3009
4.0 1.4 0.4852 0.2849
4.0 1.6 0.4732 0.2745
4.2 0.8 0.5720 0.3663
4.2 1.0 0.5364 0.3313
4.2 1.2 0.5134 0.3135
4.2 1.4 0.4930 0.2967
4.2 1.6 0.4865 0.2825
4.4 0.8 0.5784 0.3735
4.4 1.0 0.5463 0.3432
4.4 1.2 0.5258 0.3221
4.4 1.4 0.5107 0.3044
4.4 1.6 0.4960 0.2945
4.6 0.8 0.5888 0.3847
4.6 1.0 0.5601 0.3585
4.6 1.2 0.5388 0.3314
4.6 1.4 0.5210 0.3174
4.6 1.6 0.5031 0.3041
4.8 0.8 0.6031 0.4001
4.8 1.0 0.5677 0.3645
4.8 1.2 0.5511 0.3443
4.8 1.4 0.5260 0.3259
4.8 1.6 0.5173 0.3145
5.0 0.8 0.6094 0.4055
5.0 1.0 0.5797 0.3750
5.0 1.2 0.5595 0.3575
5.0 1.4 0.5381 0.3365
5.0 1.6 0.5260 0.3246
