0.006307     0.016563     0.999843     0.085495     0.023387     0.996064    
-0.044811    0.052166     0.997633     -0.184744    -0.027133    0.982412    
-0.066908    -0.003498    0.997753     -0.046530    -0.026445    0.998567    
-0.001759    0.004101     0.999990     -0.020749    0.011221     0.999722    
0.013094     0.038199     0.999184     0.008644     0.059929     0.998165    
-0.019482    -0.000158    0.999810     -0.038313    0.011357     0.999201    
-0.009571    -0.005943    0.999937     -0.008145    -0.075946    0.997079    
0.038145     0.064574     0.997184     0.077190     0.030954     0.996536    
-0.057476    0.004071     0.998339     -0.245435    -0.074591    0.966539    
0.024382     0.002442     0.999700     0.081682     0.032153     0.996140    
-0.030392    0.039016     0.998776     0.123125     -0.044428    0.991396    
-0.007703    -0.012635    0.999890     -0.056306    -0.062729    0.996441    
-0.003449    -0.003317    0.999989     0.018760     -0.005625    0.999808    
-0.011272    -0.009415    0.999892     -0.022384    -0.034094    0.999168    
0.039889     0.003050     0.999200     0.052405     -0.006883    0.998602    
-0.000252    -0.016310    0.999867     -0.174765    0.320932     0.930838    
-0.032395    0.008772     0.999437     -0.076444    0.020505     0.996863    
-0.022587    0.014762     0.999636     0.004619     0.165768     0.986154    
-0.080422    0.035419     0.996131     -0.125468    0.024964     0.991784    
-0.059095    -0.014866    0.998142     0.219360     -0.253244    0.942204    
0.012276     -0.007561    0.999896     -0.034651    -0.047550    0.998268    
0.017825     -0.025049    0.999527     0.105743     -0.128902    0.986003    
0.011237     0.040699     0.999108     0.311170     -0.236025    0.920579    
-0.016078    0.008019     0.999839     -0.012120    0.008896     0.999887    
0.092693     -0.040231    0.994882     0.222843     -0.094187    0.970294    
0.010284     0.019540     0.999756     0.238456     0.008163     0.971119    
-0.035642    -0.004160    0.999356     0.101458     -0.252390    0.962292    
-0.008966    0.023031     0.999695     -0.020330    0.017840     0.999634    
0.020082     -0.004681    0.999787     -0.390400    0.175268     0.903808    
0.168241     0.061341     0.983835     0.331665     0.047421     0.942205    
-0.043621    0.088721     0.995101     -0.113606    0.121851     0.986025    
0.007696     0.026371     0.999623     0.001455     0.029280     0.999570    
-0.001264    0.005138     0.999986     -0.008215    0.007449     0.999939    
-0.056832    -0.064258    0.996314     -0.130128    0.175601     0.975823    
-0.001233    -0.006120    0.999980     -0.006015    0.011040     0.999921    
0.005700     -0.005980    0.999966     0.020111     -0.012166    0.999724    
-0.031596    0.014260     0.999399     -0.013795    -0.025882    0.999570    
-0.070841    -0.060176    0.995671     0.029903     -0.054148    0.998085    
-0.017745    -0.000282    0.999842     -0.059552    0.001762     0.998224    
0.003454     -0.050633    0.998711     0.006750     -0.069060    0.997590    
-0.005724    0.017493     0.999831     -0.009424    -0.011106    0.999894    
-0.018824    0.001064     0.999822     -0.023381    0.012618     0.999647    
-0.053510    -0.082005    0.995194     -0.084518    0.000398     0.996422    
0.050116     0.044899     0.997734     0.083231     0.105694     0.990909    
-0.024303    -0.007288    0.999678     -0.041264    0.017739     0.998991    
-0.029190    -0.037394    0.998874     -0.024176    0.103120     0.994375    
-0.042901    0.047243     0.997962     -0.228043    -0.106295    0.967832    
-0.001417    -0.012664    0.999919     -0.027929    0.006212     0.999591    
