0.2 0.2 0.68465898 0.53564262
0.2 0.4 0.68444500 0.52972144
0.2 0.6 0.68195051 0.53073257
0.2 0.8 0.68291008 0.53098641
0.2 1.0 0.67935956 0.52841211
0.2 1.2 0.67807601 0.52498590
0.2 1.4 0.68025852 0.52411029
0.2 1.6 0.67731184 0.52823049
0.2 1.8 0.67990610 0.52726984
0.4 0.2 0.70188913 0.54582759
0.4 0.4 0.68925348 0.54042673
0.4 0.6 0.69508967 0.54560334
0.4 0.8 0.69450778 0.54221478
0.4 1.0 0.69568187 0.54088076
0.4 1.2 0.69393187 0.54430475
0.4 1.4 0.69278780 0.54077954
0.4 1.6 0.69825354 0.54327252
0.4 1.8 0.69440069 0.54146203
0.6 0.2 0.70641427 0.54911934
0.6 0.4 0.69781163 0.54759059
0.6 0.6 0.69490639 0.54527072
0.6 0.8 0.70018647 0.54748558
0.6 1.0 0.70047729 0.54854143
0.6 1.2 0.70155559 0.54487504
0.6 1.4 0.69761556 0.54668284
0.6 1.6 0.70627898 0.54899151
0.6 1.8 0.70370955 0.54566302
0.8 0.2 0.70391738 0.54701263
0.8 0.4 0.69983572 0.54675630
0.8 0.6 0.70148714 0.54605953
0.8 0.8 0.70398464 0.55244182
0.8 1.0 0.70397239 0.55178728
0.8 1.2 0.70352310 0.54833831
0.8 1.4 0.70196424 0.54702390
0.8 1.6 0.70140506 0.54587784
0.8 1.8 0.70251604 0.54936836
1.0 0.2 0.70034667 0.54685264
1.0 0.4 0.70338740 0.54964864
1.0 0.6 0.70511811 0.54674061
1.0 0.8 0.70359313 0.54831817
1.0 1.0 0.69581937 0.54686394
1.0 1.2 0.70275154 0.54885231
1.0 1.4 0.70472223 0.55598310
1.0 1.6 0.70071699 0.54932394
1.0 1.8 0.69985332 0.54685226
1.2 0.2 0.70432981 0.54884169
1.2 0.4 0.70082663 0.54760964
1.2 0.6 0.70260770 0.54696897
1.2 0.8 0.70295199 0.55019664
1.2 1.0 0.69908284 0.54389621
1.2 1.2 0.70624314 0.54945152
1.2 1.4 0.70860927 0.55000789
1.2 1.6 0.70637710 0.55021612
1.2 1.8 0.70491755 0.55115897
1.4 0.2 0.70219569 0.55026209
1.4 0.4 0.70338321 0.55004312
1.4 0.6 0.70253837 0.54924433
1.4 0.8 0.70053012 0.54479857
1.4 1.0 0.70246771 0.54788265
1.4 1.2 0.70751685 0.54884345
1.4 1.4 0.69901921 0.54901629
1.4 1.6 0.70967419 0.55207683
1.4 1.8 0.69960793 0.55134892
1.6 0.2 0.70074129 0.54354217
1.6 0.4 0.70710349 0.54889198
1.6 0.6 0.70841147 0.54853851
1.6 0.8 0.70731407 0.55005428
1.6 1.0 0.70200869 0.54484023
1.6 1.2 0.70167996 0.54769799
1.6 1.4 0.69903281 0.54621442
1.6 1.6 0.70145790 0.54763603
1.6 1.8 0.71092276 0.55078146
1.8 0.2 0.70155528 0.54317858
1.8 0.4 0.69623488 0.54372788
1.8 0.6 0.70019837 0.54718814
1.8 0.8 0.70136743 0.54715328
1.8 1.0 0.70504773 0.54950518
1.8 1.2 0.70663739 0.54563133
1.8 1.4 0.70596913 0.54929784
1.8 1.6 0.70422502 0.55024122
1.8 1.8 0.70616075 0.54874144
