0.2 0.2 0.50365972 0.33344255
0.2 0.4 0.50511905 0.32851082
0.2 0.6 0.50188787 0.32830413
0.2 0.8 0.50110101 0.32788780
0.2 1.0 0.49910963 0.32628762
0.2 1.2 0.49451698 0.32301534
0.2 1.4 0.49512461 0.32189830
0.2 1.6 0.49342926 0.32425753
0.2 1.8 0.49597321 0.32326816
0.4 0.2 0.53070127 0.35033944
0.4 0.4 0.51837842 0.34393329
0.4 0.6 0.52470480 0.34753300
0.4 0.8 0.52638067 0.34640056
0.4 1.0 0.52462440 0.34419409
0.4 1.2 0.51957138 0.34696116
0.4 1.4 0.52264011 0.34435442
0.4 1.6 0.52549931 0.34324742
0.4 1.8 0.52029437 0.34294282
0.6 0.2 0.53791078 0.35350084
0.6 0.4 0.53074372 0.35099637
0.6 0.6 0.52919852 0.35239886
0.6 0.8 0.53753763 0.35218611
0.6 1.0 0.53082176 0.35372837
0.6 1.2 0.53362670 0.35078242
0.6 1.4 0.52960708 0.35000259
0.6 1.6 0.53672843 0.35319625
0.6 1.8 0.53714049 0.34990745
0.8 0.2 0.53969002 0.35344537
0.8 0.4 0.53390118 0.35329088
0.8 0.6 0.53923075 0.35343893
0.8 0.8 0.53802378 0.35481762
0.8 1.0 0.53673631 0.35631689
0.8 1.2 0.53688289 0.35434834
0.8 1.4 0.53361145 0.35276705
0.8 1.6 0.53641658 0.35301534
0.8 1.8 0.53821942 0.35538480
1.0 0.2 0.54207707 0.35411793
1.0 0.4 0.53833444 0.35679669
1.0 0.6 0.54298645 0.35628423
1.0 0.8 0.54269677 0.35526615
1.0 1.0 0.53395589 0.35412680
1.0 1.2 0.53867021 0.35621339
1.0 1.4 0.53848115 0.36058193
1.0 1.6 0.53568226 0.35754478
1.0 1.8 0.53497659 0.35197825
1.2 0.2 0.54094449 0.35571878
1.2 0.4 0.53924888 0.35764309
1.2 0.6 0.53922587 0.35581895
1.2 0.8 0.53801573 0.36005089
1.2 1.0 0.53546853 0.35436373
1.2 1.2 0.54087431 0.35572786
1.2 1.4 0.54523806 0.35796130
1.2 1.6 0.54684391 0.35688925
1.2 1.8 0.54155803 0.35802627
1.4 0.2 0.53756720 0.35799314
1.4 0.4 0.54037139 0.35805495
1.4 0.6 0.54306067 0.35759761
1.4 0.8 0.53620212 0.35422692
1.4 1.0 0.53808167 0.35543933
1.4 1.2 0.54162464 0.35530902
1.4 1.4 0.53562139 0.35634563
1.4 1.6 0.54418986 0.35854889
1.4 1.8 0.53937641 0.35933774
1.6 0.2 0.53804256 0.35488566
1.6 0.4 0.54546791 0.35687095
1.6 0.6 0.54540948 0.35732173
1.6 0.8 0.54410853 0.35773193
1.6 1.0 0.53759086 0.35487477
1.6 1.2 0.54028272 0.35576985
1.6 1.4 0.53522045 0.35540522
1.6 1.6 0.53743516 0.35722928
1.6 1.8 0.54615043 0.35836959
1.8 0.2 0.54064991 0.35599628
1.8 0.4 0.53527827 0.35429152
1.8 0.6 0.53907415 0.35528256
1.8 0.8 0.53848522 0.35411440
1.8 1.0 0.54241105 0.36101653
1.8 1.2 0.54588867 0.35706363
1.8 1.4 0.54147362 0.35588042
1.8 1.6 0.53986991 0.35887517
1.8 1.8 0.54407758 0.35716370
