-0.044811    0.052166     0.997633     -0.184744    -0.027133    0.982412    
-0.005285    0.045005     0.998973     0.027566     -0.093789    0.995210    
-0.047730    0.030636     0.998390     0.004072     -0.233617    0.972320    
0.059290     0.046125     0.997175     0.095079     0.012962     0.995385    
-0.001085    -0.006641    0.999977     0.021548     -0.087821    0.995903    
0.021618     0.072108     0.997163     -0.090228    -0.114886    0.989272    
-0.017298    -0.039085    0.999086     0.002692     -0.034292    0.999408    
-0.033121    -0.072253    0.996836     -0.062015    -0.062058    0.996144    
-0.010412    -0.041920    0.999067     -0.001308    -0.037637    0.999291    
-0.026060    0.019849     0.999463     0.307842     -0.037877    0.950683    
0.058249     0.037075     0.997613     0.138706     0.080592     0.987049    
0.000017     -0.002563    0.999997     -0.003044    0.016797     0.999854    
0.008024     0.012439     0.999890     0.004735     -0.002400    0.999986    
-0.025664    0.010072     0.999620     -0.076438    0.003841     0.997067    
-0.042569    -0.071306    0.996546     0.302297     0.049389     0.951933    
-0.005469    -0.039822    0.999192     0.001484     -0.061223    0.998123    
0.010640     -0.103113    0.994613     -0.043032    0.022706     0.998816    
-0.033510    0.031069     0.998955     0.038885     0.071371     0.996692    
0.113043     -0.094783    0.989059     0.218835     -0.097762    0.970852    
0.065609     0.005031     0.997833     -0.023251    -0.041420    0.998871    
-0.095922    -0.030528    0.994921     -0.366519    0.563530     0.740336    
-0.011299    0.013760     0.999841     -0.005493    0.017333     0.999835    
-0.059690    0.146654     0.987385     -0.136539    0.159864     0.977651    
0.056620     -0.048282    0.997228     0.072865     -0.126802    0.989248    
-0.006945    0.012738     0.999895     -0.014336    0.025404     0.999575    
0.036306     -0.011564    0.999274     0.101151     -0.072599    0.992219    
0.069382     0.044797     0.996584     -0.091137    -0.030477    0.995372    
-0.000113    0.003170     0.999995     -0.104179    -0.043511    0.993606    
0.015324     -0.003985    0.999875     0.012084     -0.003946    0.999919    
-0.116437    -0.118351    0.986121     -0.016736    -0.019554    0.999669    
0.001033     0.003269     0.999994     0.023288     0.023240     0.999459    
-0.004221    -0.013955    0.999894     -0.023318    -0.025389    0.999406    
-0.039288    -0.009316    0.999184     0.026918     0.027636     0.999256    
0.001678     0.016740     0.999858     0.037007     -0.033007    0.998770    
0.015737     0.042743     0.998962     0.128733     0.023823     0.991393    
-0.014169    -0.027033    0.999534     -0.025205    -0.019259    0.999497    
-0.028546    0.028030     0.999199     -0.039914    -0.032903    0.998661    
-0.058716    0.008255     0.998241     0.008895     -0.078904    0.996843    
0.034701     0.008376     0.999363     -0.028335    0.014911     0.999487    
0.001527     -0.044797    0.998995     -0.093201    0.089985     0.991573    
0.065086     0.068552     0.995522     -0.081930    0.179849     0.980276    
0.007067     0.000140     0.999975     -0.024697    0.027195     0.999325    
0.019968     0.033991     0.999223     0.068465     -0.060903    0.995793    
0.026060     -0.001708    0.999659     -0.031434    -0.002885    0.999502    
-0.108591    0.001693     0.994085     -0.583827    0.128177     0.801696    
0.006719     -0.001184    0.999977     0.023485     0.031881     0.999216    
0.017709     -0.041160    0.998996     0.029022     -0.027275    0.999207    
-0.057770    -0.043565    0.997379     -0.024398    0.139418     0.989933    
-0.015992    0.008781     0.999834     0.000551     0.003181     0.999995    
0.013025     -0.039373    0.999140     0.022059     -0.026997    0.999392    
-0.044226    0.005963     0.999004     -0.049660    -0.029291    0.998337    
0.139175     -0.062585    0.988288     0.429126     -0.190311    0.882968    
-0.052594    0.057272     0.996972     -0.024621    0.154829     0.987634    
0.011749     0.018269     0.999764     0.013853     0.045245     0.998880    
0.036118     -0.022689    0.999090     0.073763     -0.112005    0.990966    
-0.005918    0.006848     0.999959     -0.009285    0.010623     0.999901    
-0.015780    -0.007130    0.999850     -0.021247    -0.005177    0.999761    
0.004041     -0.014137    0.999892     0.026478     0.017727     0.999492    
-0.005377    -0.011303    0.999922     -0.067988    -0.041166    0.996837    
-0.007653    0.008578     0.999934     -0.023681    0.030562     0.999252    
0.006222     -0.006619    0.999959     0.004029     0.005681     0.999976    
-0.082918    -0.016656    0.996417     -0.106184    -0.153815    0.982378    
0.002078     -0.010343    0.999944     0.078894     -0.031911    0.996372    
0.000506     0.023322     0.999728     0.026302     -0.035922    0.999008    
0.016136     -0.015995    0.999742     0.006615     0.038467     0.999238    
-0.103683    -0.120201    0.987320     -0.153659    -0.160341    0.975028    
0.014245     0.004132     0.999890     0.052511     0.045786     0.997570    
-0.018539    -0.040725    0.998998     0.014756     -0.075568    0.997031    
-0.003424    0.001937     0.999992     0.005964     -0.009327    0.999939    
0.065214     -0.130895    0.989249     0.030256     -0.136252    0.990212    
-0.004178    0.014064     0.999892     -0.002150    0.030637     0.999528    
-0.018232    0.007310     0.999807     -0.041622    0.011685     0.999065    
0.008529     0.000583     0.999963     0.005029     0.001581     0.999986    
0.018915     0.032360     0.999297     0.058476     0.052540     0.996905    
-0.029896    0.006910     0.999529     0.094123     0.140442     0.985605    
-0.014409    -0.026056    0.999557     0.009975     -0.027263    0.999579    
0.014085     0.005337     0.999887     0.074072     0.209974     0.974897    
0.047538     0.052145     0.997507     0.094794     0.001009     0.995497    
0.000049     0.069282     0.997597     0.031344     0.071710     0.996933    
0.023618     0.008738     0.999683     -0.266406    -0.115178    0.956954    
-0.053017    -0.025367    0.998271     -0.072885    -0.012872    0.997257    
0.019656     0.034430     0.999214     0.042863     -0.030653    0.998611    
0.000291     0.006200     0.999981     -0.176012    -0.185764    0.966701    
-0.019416    -0.070404    0.997330     0.092406     -0.130118    0.987183    
0.103440     0.057921     0.992948     -0.045434    0.084593     0.995379    
0.004581     -0.005456    0.999975     -0.003393    -0.053540    0.998560    
-0.057934    0.047382     0.997195     0.022392     0.096693     0.995062    
0.039112     -0.016224    0.999103     0.037482     -0.019503    0.999107    
0.061420     -0.006973    0.998088     0.067690     0.007460     0.997679    
0.007982     0.003155     0.999963     -0.002638    0.026431     0.999647    
0.015644     0.003372     0.999872     0.010410     0.021945     0.999705    
0.002238     0.004431     0.999988     -0.020639    0.012148     0.999713    
-0.124923    -0.009950    0.992117     -0.290447    -0.075114    0.953939    
-0.017373    0.004152     0.999841     -0.020589    0.031890     0.999279    
-0.005520    0.007997     0.999953     0.000518     0.023064     0.999734    
0.006268     -0.040689    0.999152     0.035561     -0.048397    0.998195    
0.040141     -0.000860    0.999194     -0.019830    0.095773     0.995206    
0.007503     -0.059185    0.998219     0.013999     -0.053698    0.998459    
0.018069     -0.001693    0.999835     -0.019467    0.033864     0.999237    
0.043846     0.166586     0.985052     0.047072     0.337928     0.939994    
0.094817     -0.061274    0.993607     0.016549     -0.048795    0.998672    
-0.039809    0.009411     0.999163     -0.018173    0.034978     0.999223    
-0.009485    -0.020922    0.999736     -0.027815    -0.032313    0.999091    
0.004399     0.006671     0.999968     0.018106     0.009013     0.999795    
-0.002946    0.012386     0.999919     -0.037259    0.008524     0.999269    
-0.027938    -0.078919    0.996490     -0.046633    0.003538     0.998906    
-0.138642    0.028550     0.989931     -0.692324    0.098607     0.714818    
0.027275     -0.008673    0.999590     0.024080     0.010523     0.999655    
0.013187     -0.001218    0.999912     -0.017047    -0.002025    0.999853    
0.023541     -0.047910    0.998574     0.083453     0.009485     0.996467    
-0.014318    -0.018185    0.999732     -0.029242    0.011329     0.999508    
-0.025815    0.093623     0.995273     0.005372     0.201195     0.979536    
0.000844     -0.002482    0.999997     0.012445     -0.034237    0.999336    
-0.006711    0.031066     0.999495     0.062926     -0.037299    0.997321    
-0.066706    -0.218099    0.973644     -0.013176    -0.295055    0.955389    
0.005783     0.029963     0.999534     0.020521     0.070112     0.997328    
-0.125332    -0.015261    0.991997     -0.186101    -0.030364    0.982061    
-0.007518    0.015283     0.999855     -0.031267    0.023279     0.999240    
0.043601     -0.011578    0.998982     -0.036398    -0.119502    0.992167    
-0.064771    0.096292     0.993243     -0.662544    0.210070     0.718962    
0.006721     -0.006519    0.999956     0.008325     -0.011745    0.999896    
0.054990     -0.008860    0.998448     -0.086126    -0.027951    0.995892    
0.019273     -0.003079    0.999809     0.019223     0.001371     0.999814    
-0.033584    0.013873     0.999340     -0.020586    -0.027510    0.999410    
-0.017808    -0.043142    0.998910     -0.085964    0.032115     0.995780    
0.037708     -0.141261    0.989254     0.144257     0.015908     0.989412    
0.012088     0.042469     0.999025     0.048022     0.044083     0.997873    
0.034917     0.102462     0.994124     0.747710     0.582816     -0.318207   
-0.013997    0.001266     0.999901     -0.030108    0.036950     0.998864    
-0.007337    -0.028725    0.999560     -0.281300    -0.209511    0.936470    
0.010581     0.000522     0.999944     0.004459     -0.006138    0.999971    
-0.002365    -0.026467    0.999647     0.093023     -0.073485    0.992948    
0.018644     -0.009601    0.999780     -0.004882    -0.028844    0.999572    
0.028504     -0.010613    0.999537     0.035207     -0.003750    0.999373    
-0.027023    -0.013307    0.999546     -0.105977    0.044457     0.993374    
0.014961     -0.062572    0.997928     0.099808     -0.005825    0.994990    
-0.046804    -0.084520    0.995322     -0.094588    -0.137379    0.985992    
-0.030844    -0.088134    0.995631     -0.060772    -0.072522    0.995514    
0.020822     -0.005615    0.999767     0.052258     0.030873     0.998156    
-0.013824    -0.040004    0.999104     -0.074496    0.061013     0.995353    
0.005576     -0.007687    0.999955     0.059984     -0.022055    0.997956    
0.020826     0.012591     0.999704     0.085222     -0.005964    0.996344    
0.013061     0.003998     0.999907     -0.008961    0.048244     0.998795    
0.029533     0.025506     0.999238     0.184618     -0.020074    0.982605    
-0.045065    -0.005307    0.998970     -0.043350    -0.015594    0.998938    
0.000977     -0.004772    0.999988     0.026146     -0.054959    0.998146    
-0.001442    0.010690     0.999942     -0.001149    0.012581     0.999920    
0.041173     -0.024185    0.998859     -0.047749    0.015716     0.998736    
-0.041932    -0.036720    0.998445     -0.087475    -0.101693    0.990963    
-0.008115    -0.088948    0.996003     0.336419     0.125586     0.933301    
0.030524     0.024890     0.999224     0.188578     -0.154221    0.969873    
-0.012804    0.030893     0.999441     0.017266     -0.007700    0.999821    
0.013690     -0.006072    0.999888     0.030554     -0.005409    0.999519    
0.017682     0.015854     0.999718     0.018433     0.219144     0.975518    
-0.038478    -0.047146    0.998147     -0.081263    -0.057485    0.995034    
-0.023469    -0.005431    0.999710     -0.114890    0.220863     0.968514    
0.002400     0.010436     0.999943     0.028723     0.031783     0.999082    
-0.015658    0.090581     0.995766     -0.101606    -0.291822    0.951060    
0.030196     0.005189     0.999531     0.071591     -0.006696    0.997412    
0.023506     0.026032     0.999385     0.001519     0.004441     0.999989    
-0.024024    0.051789     0.998369     -0.198892    0.065261     0.977846    
-0.015170    0.004010     0.999877     -0.018451    0.018188     0.999664    
0.004524     0.022035     0.999747     0.020117     0.034802     0.999192    
0.042507     0.043987     0.998127     0.034922     0.033301     0.998835    
-0.020764    -0.038049    0.999060     -0.029402    -0.050574    0.998287    
-0.029484    -0.030336    0.999105     0.038388     0.063537     0.997241    
0.008290     0.025594     0.999638     0.011711     -0.003887    0.999924    
-0.057268    0.116250     0.991568     0.155569     0.226763     0.961445    
0.007996     0.020317     0.999762     -0.001719    0.049414     0.998777    
-0.012648    -0.021771    0.999683     0.021597     0.096871     0.995063    
0.011371     -0.000607    0.999935     0.022912     0.006747     0.999715    
0.005277     -0.018057    0.999823     -0.007682    0.036048     0.999321    
