0.015735     -0.001871    0.999874     -0.034638    0.060559     0.997563    
0.049875     -0.013670    0.998662     0.145989     -0.039013    0.988517    
-0.012474    0.007503     0.999894     0.021370     0.039499     0.998991    
-0.012694    -0.050664    0.998635     0.029036     -0.044149    0.998603    
-0.059719    -0.013619    0.998122     -0.072607    -0.057782    0.995685    
0.018281     -0.024206    0.999540     0.087709     -0.019463    0.995956    
0.010945     -0.016010    0.999812     -0.006627    0.004807     0.999966    
0.025045     0.054463     0.998202     -0.010902    0.045382     0.998910    
-0.030662    0.024578     0.999228     -0.026315    -0.118393    0.992618    
0.010800     0.000572     0.999942     0.010245     0.048957     0.998748    
0.024052     -0.006859    0.999687     0.046672     0.011371     0.998846    
-0.015242    -0.011279    0.999820     -0.024175    -0.012697    0.999627    
0.003474     0.114206     0.993451     0.641882     -0.333981    0.690249    
0.018477     -0.041204    0.998980     0.016946     -0.007231    0.999830    
0.005422     0.013924     0.999888     -0.007741    0.055831     0.998410    
-0.029267    0.001917     0.999570     -0.031479    0.127292     0.991366    
-0.007915    0.010385     0.999915     -0.108184    0.145827     0.983377    
0.001428     -0.014909    0.999888     -0.006889    -0.166692    0.985985    
-0.002668    0.000673     0.999996     0.051707     -0.025576    0.998335    
-0.023857    -0.019901    0.999517     -0.044422    -0.020372    0.998805    
-0.049777    -0.010353    0.998707     0.001595     -0.216102    0.976370    
0.056391     -0.001192    0.998408     -0.002327    -0.118740    0.992923    
-0.018784    -0.035772    0.999183     -0.043736    -0.064056    0.996987    
0.006921     -0.009557    0.999930     0.031783     -0.068593    0.997138    
-0.059690    0.146654     0.987385     -0.136539    0.159864     0.977651    
-0.027044    -0.048290    0.998467     -0.051305    -0.058783    0.996951    
-0.033106    0.017933     0.999291     -0.129940    -0.171058    0.976655    
0.027680     -0.000815    0.999617     0.050690     0.027830     0.998327    
-0.024349    0.055159     0.998181     -0.026790    -0.014651    0.999534    
0.005817     0.033794     0.999412     -0.046423    -0.002193    0.998919    
0.050089     0.013057     0.998659     0.115491     0.129656     0.984810    
-0.005275    -0.000519    0.999986     -0.010436    -0.002614    0.999942    
0.009773     0.009122     0.999911     -0.024250    -0.009602    0.999660    
-0.090214    0.040438     0.995101     -0.045988    0.081067     0.995647    
0.170159     0.059010     0.983648     0.073361     -0.259872    0.962852    
-0.019307    0.009862     0.999765     -0.040729    0.016791     0.999029    
-0.089314    0.031289     0.995512     -0.181380    0.008081     0.983380    
0.022157     0.015633     0.999632     0.029626     -0.022727    0.999303    
-0.041396    -0.023801    0.998859     -0.008862    -0.018772    0.999785    
