0.2 0.2 0.89755922 0.81358322
0.2 0.4 0.89197446 0.81992074
0.2 0.6 0.89719113 0.81698486
0.2 0.8 0.89393441 0.81644181
0.2 1.0 0.90305954 0.81557332
0.2 1.2 0.89026814 0.81165101
0.2 1.4 0.89996451 0.81363475
0.2 1.6 0.89760022 0.81319880
0.2 1.8 0.89343074 0.80858573
0.4 0.2 0.90195967 0.83312890
0.4 0.4 0.90169993 0.82702257
0.4 0.6 0.90564417 0.83156267
0.4 0.8 0.91987456 0.84271247
0.4 1.0 0.89923900 0.82989071
0.4 1.2 0.91397135 0.84469216
0.4 1.4 0.90897663 0.83740929
0.4 1.6 0.90071106 0.84209920
0.4 1.8 0.90970505 0.83599724
0.6 0.2 0.91055326 0.84932224
0.6 0.4 0.90997862 0.83674236
0.6 0.6 0.90297666 0.84763806
0.6 0.8 0.91415636 0.83806373
0.6 1.0 0.91804086 0.84266048
0.6 1.2 0.91640668 0.85893810
0.6 1.4 0.90651517 0.84339765
0.6 1.6 0.91309281 0.84713413
0.6 1.8 0.91904957 0.83953475
0.8 0.2 0.90487246 0.84323399
0.8 0.4 0.90588167 0.83319852
0.8 0.6 0.91902739 0.85032957
0.8 0.8 0.91904902 0.84810684
0.8 1.0 0.92249544 0.84869698
0.8 1.2 0.91549624 0.83480972
0.8 1.4 0.91111817 0.82997776
0.8 1.6 0.90599860 0.83656873
0.8 1.8 0.91857745 0.85002340
1.0 0.2 0.91713528 0.84816876
1.0 0.4 0.91445600 0.84378287
1.0 0.6 0.91203366 0.84548190
1.0 0.8 0.90982981 0.84821009
1.0 1.0 0.90658455 0.83573155
1.0 1.2 0.91090643 0.84956140
1.0 1.4 0.91187151 0.85241062
1.0 1.6 0.91418063 0.84263530
1.0 1.8 0.90367226 0.83769953
1.2 0.2 0.90887857 0.84607749
1.2 0.4 0.91226087 0.83710145
1.2 0.6 0.93095631 0.84910493
1.2 0.8 0.90731365 0.84087916
1.2 1.0 0.92439310 0.84808424
1.2 1.2 0.90857934 0.85301396
1.2 1.4 0.91893163 0.84227074
1.2 1.6 0.92762321 0.85427076
1.2 1.8 0.93365868 0.85303165
1.4 0.2 0.91216571 0.85130805
1.4 0.4 0.92525122 0.85937592
1.4 0.6 0.91266210 0.83587352
1.4 0.8 0.92325949 0.84936123
1.4 1.0 0.90596871 0.84028081
1.4 1.2 0.90764803 0.83680707
1.4 1.4 0.91720231 0.84667312
1.4 1.6 0.92160067 0.86420487
1.4 1.8 0.92142123 0.84621935
1.6 0.2 0.91373522 0.85818129
1.6 0.4 0.91979737 0.84266932
1.6 0.6 0.92367785 0.84912446
1.6 0.8 0.89757741 0.82719456
1.6 1.0 0.92579899 0.85854059
1.6 1.2 0.90664768 0.84043233
1.6 1.4 0.92190023 0.85249127
1.6 1.6 0.93167794 0.84693968
1.6 1.8 0.92621198 0.85961264
1.8 0.2 0.92458535 0.85501248
1.8 0.4 0.90143891 0.84448802
1.8 0.6 0.91623708 0.84930829
1.8 0.8 0.90874381 0.84252405
1.8 1.0 0.93117803 0.85465013
1.8 1.2 0.92937537 0.85318209
1.8 1.4 0.91971727 0.85130320
1.8 1.6 0.92281582 0.85306966
1.8 1.8 0.92376550 0.85250729
