0.2 0.2 0.79972807 0.66299751
0.2 0.4 0.79920121 0.67441927
0.2 0.6 0.79476825 0.66883748
0.2 0.8 0.79378676 0.67566700
0.2 1.0 0.79752241 0.66404571
0.2 1.2 0.79657752 0.66511964
0.2 1.4 0.79840600 0.66199343
0.2 1.6 0.79576101 0.66831725
0.2 1.8 0.79678961 0.65816841
0.4 0.2 0.81849695 0.70259662
0.4 0.4 0.82323104 0.71001501
0.4 0.6 0.82068930 0.70177135
0.4 0.8 0.83334572 0.70774946
0.4 1.0 0.81530489 0.70276859
0.4 1.2 0.82469155 0.71359957
0.4 1.4 0.82302912 0.71055269
0.4 1.6 0.81934248 0.71080911
0.4 1.8 0.83507754 0.70531480
0.6 0.2 0.84036899 0.73100080
0.6 0.4 0.83189367 0.71662789
0.6 0.6 0.83649626 0.72954932
0.6 0.8 0.84385863 0.71943761
0.6 1.0 0.83579741 0.72262642
0.6 1.2 0.83111500 0.73608736
0.6 1.4 0.83501996 0.72356262
0.6 1.6 0.83694054 0.73369991
0.6 1.8 0.84867600 0.72319774
0.8 0.2 0.83483530 0.72751514
0.8 0.4 0.82378120 0.72013526
0.8 0.6 0.84733745 0.73023681
0.8 0.8 0.85806791 0.72862126
0.8 1.0 0.85017219 0.73401781
0.8 1.2 0.83775527 0.72243790
0.8 1.4 0.85299441 0.71774812
0.8 1.6 0.83139034 0.72066804
0.8 1.8 0.85102923 0.74099044
1.0 0.2 0.85267585 0.74277995
1.0 0.4 0.84089861 0.73048247
1.0 0.6 0.84717293 0.73111400
1.0 0.8 0.84155831 0.73337431
1.0 1.0 0.83976143 0.72273292
1.0 1.2 0.83411940 0.73048336
1.0 1.4 0.84010897 0.73217732
1.0 1.6 0.85291537 0.73441775
1.0 1.8 0.83118854 0.72103876
1.2 0.2 0.83566581 0.72798646
1.2 0.4 0.85104280 0.72926444
1.2 0.6 0.86678044 0.73844594
1.2 0.8 0.82983393 0.72631599
1.2 1.0 0.85329117 0.73797179
1.2 1.2 0.83948263 0.73772340
1.2 1.4 0.85312351 0.73106012
1.2 1.6 0.85062199 0.74552663
1.2 1.8 0.88474175 0.74866494
1.4 0.2 0.84511613 0.74149971
1.4 0.4 0.85163986 0.74373685
1.4 0.6 0.84167345 0.72474401
1.4 0.8 0.86517272 0.74808732
1.4 1.0 0.84509229 0.72785520
1.4 1.2 0.84782159 0.72866910
1.4 1.4 0.84812494 0.74208400
1.4 1.6 0.85418111 0.76225822
1.4 1.8 0.85239057 0.73619790
1.6 0.2 0.84951208 0.74708982
1.6 0.4 0.84951801 0.73650095
1.6 0.6 0.86099632 0.74301372
1.6 0.8 0.82502448 0.72266960
1.6 1.0 0.85542703 0.74506599
1.6 1.2 0.84183053 0.73896662
1.6 1.4 0.85781948 0.74022750
1.6 1.6 0.87594989 0.74254098
1.6 1.8 0.86282048 0.75121644
1.8 0.2 0.86282109 0.73713103
1.8 0.4 0.84328848 0.74844998
1.8 0.6 0.85371278 0.74279476
1.8 0.8 0.84607637 0.74039655
1.8 1.0 0.86468011 0.75445300
1.8 1.2 0.86828389 0.74422546
1.8 1.4 0.84000749 0.72892762
1.8 1.6 0.86253918 0.73853761
1.8 1.8 0.85975259 0.74836649
