3.4 0.8 0.6203 0.4238
3.4 1.0 0.5967 0.4004
3.4 1.2 0.5756 0.3821
3.4 1.4 0.5630 0.3665
3.4 1.6 0.5506 0.3550
3.6 0.8 0.6329 0.4374
3.6 1.0 0.6080 0.4144
3.6 1.2 0.5897 0.3946
3.6 1.4 0.5736 0.3793
3.6 1.6 0.5650 0.3707
3.8 0.8 0.6425 0.4527
3.8 1.0 0.6171 0.4239
3.8 1.2 0.6004 0.4055
3.8 1.4 0.5894 0.3934
3.8 1.6 0.5727 0.3791
4.0 0.8 0.6552 0.4644
4.0 1.0 0.6280 0.4390
4.0 1.2 0.6087 0.4192
4.0 1.4 0.5944 0.4037
4.0 1.6 0.5867 0.3940
4.2 0.8 0.6667 0.4809
4.2 1.0 0.6382 0.4487
4.2 1.2 0.6182 0.4318
4.2 1.4 0.6030 0.4172
4.2 1.6 0.5981 0.4033
4.4 0.8 0.6717 0.4875
4.4 1.0 0.6473 0.4613
4.4 1.2 0.6326 0.4418
4.4 1.4 0.6185 0.4254
4.4 1.6 0.6085 0.4169
4.6 0.8 0.6806 0.4982
4.6 1.0 0.6603 0.4769
4.6 1.2 0.6424 0.4497
4.6 1.4 0.6294 0.4399
4.6 1.6 0.6142 0.4264
4.8 0.8 0.6953 0.5158
4.8 1.0 0.6653 0.4821
4.8 1.2 0.6538 0.4654
4.8 1.4 0.6336 0.4480
4.8 1.6 0.6272 0.4378
5.0 0.8 0.7011 0.5210
5.0 1.0 0.6765 0.4939
5.0 1.2 0.6611 0.4800
5.0 1.4 0.6431 0.4582
5.0 1.6 0.6341 0.4489
