   633  3 100.0  0.256422  0.283177 54.258511
   634  3 100.0 -0.012027  0.409143 17.782939
   635  3 100.0  0.616537 -0.064239 48.716869
   636  2 100.0 -0.694089  0.238706 22.067370
   638  3 100.0 -0.150379  0.217706  5.128263
   639  2 100.0  0.728465  0.125826 22.516499
   640  2 100.0 -0.301178 -0.767705 31.937151
   641  3 100.0  0.309365 -0.196349 88.915226
   643  2 100.0  0.321443 -0.028026 95.953587
   644  3 100.0 -0.091613  0.109522  1.544793
   646  3 100.0  0.003939 -0.162041  7.650585
   647  3 100.0 -0.239199 -0.745768 29.886085
   648  3 100.0 -0.570940  0.225799 40.291622
   649  2 100.0 -0.249111 -0.744368 72.448011
   650  2 100.0 -0.205406  0.239714  3.277335
   651  3 100.0 -0.069523  0.003105  5.163289
   652  3 100.0  0.144626  0.120737 15.377769
   653  3 100.0  0.051461  0.025040  0.455550
   654  3 100.0 -0.293814  0.051851  3.252990
   655  3 100.0 -0.352195  0.211461 13.154526
   656  2 100.0 -0.234933  0.790592 67.432759
   657  3 100.0 -0.439608  0.257085 31.654855
   658  3 100.0 -0.425274 -0.309725 12.331550
   659  2 100.0  0.323698 -0.442259 88.657527
   660  3 100.0  0.517018 -0.349613 75.884299
   661  2 100.0  0.097040  0.209085 97.667178
   662  3 100.0  0.422539 -0.070894 25.656732
   664  3 100.0 -0.098776  0.783309 47.901375
   665  4 100.0 -0.342595 -0.442642 50.125803
   667  3 100.0 -0.770094  0.231870 37.663692
   668  3 100.0 -0.125732  0.070111  8.053412
   669  3 100.0 -0.190930 -0.092813 30.162048
   670  3 100.0  0.252346 -0.391650 16.603963
   671  3 100.0 -0.369403  0.383094 27.604100
   673  3 100.0 -0.434021  0.100249 20.884738
   674  4 100.0  0.188497 -0.180677 14.997837
   675  3 100.0  0.275208 -0.136881  8.043636
   677  3 100.0 -0.804407  0.251813 64.125456
   679  2 100.0  0.830322 -0.234498 39.143539
   680  3 100.0  0.130413  0.093383 28.399827
   681  3 100.0  0.306412 -0.277706 57.501547
   683  3 100.0  0.475487 -0.002757 15.288157
   684  3 100.0 -0.292985  0.041222 18.840780
   685  3 100.0 -0.188165  0.259102 95.416968
   686  3 100.0  0.037368 -0.746195 68.529665
   688  3 100.0 -0.530612  0.440650 31.017364
   689  3 100.0  0.261803 -0.441463 22.269106
   690  3 100.0  0.019267 -0.536570 70.061100
   691  3 100.0  0.457348  0.567013 48.359760
   692  4 100.0  0.350918  0.420398 36.060761
   693  3 100.0 -0.453289  0.721663 43.830516
   694  3 100.0 -0.137727 -0.402558 85.541514
   695  2 100.0 -0.702436  0.533222 47.287227
   697  3 100.0  0.065926 -0.109646 44.614256
   698  3 100.0  0.072042  0.608322 30.723909
   699  3 100.0 -0.116324  0.039527 44.069000
   770  3 100.0 -0.506738 -0.054405 28.640484
   771  3 100.0  0.412342  0.373564 16.530038
   773  3 100.0 -0.592436 -0.157831 28.238152
   774  3 100.0  0.051230  0.007995 47.129715
   775  3 100.0 -0.034814  0.311541  8.886182
   776  2 100.0 -0.592614 -0.256602 15.799724
   778  3 100.0 -0.130696 -0.335956 16.531748
   779  3 100.0 -0.514155 -0.421278 33.192639
   780  2 100.0 -0.189875  0.112160 97.815679
   781  3 100.0  0.135468 -0.474048  8.715830
   782  3 100.0 -0.239694  0.024936 25.573933
   784  2 100.0 -0.086200 -0.818100 67.742234
   785  3 100.0  0.118254 -0.301483  5.520355
   786  3 100.0 -0.207959 -0.015938 19.492244
   787  3 100.0  0.226147  0.382984 23.393383
   788  3 100.0 -0.105484 -0.700086 41.344658
   789  3 100.0 -0.732571  0.352641 68.997839
   790  3 100.0  0.701319 -0.053151 34.236724
   791  3 100.0  0.399822  0.505183 69.252334
   792  3 100.0 -0.247912 -0.493850 58.442900
   793  3 100.0 -0.156563  0.700106 25.222106
   794  2 100.0  0.751376  0.442124 41.824530
   795  3 100.0  0.102597  0.000893  1.004621
   796  3 100.0 -0.529039  0.131967 15.505460
   798  3 100.0  0.342326  0.585946 28.460764
   799  3 100.0 -0.154897  0.223761 11.665377
   801  3 100.0 -0.503510  0.504043 43.195660
   802  3 100.0  0.464704  0.088923 30.254424
   803  3 100.0  0.409463  0.078387 64.059639
   804  2 100.0  0.230221 -0.589876 15.056299
   805  3 100.0 -0.366830 -0.215981 12.316790
   806  3 100.0  0.476507 -0.167280 68.448662
   807  3 100.0 -0.220056 -0.041793 52.463622
   808  3 100.0 -0.488098 -0.373875 47.251265
   809  3 100.0 -0.023213 -0.500391 23.117711
   810  3 100.0  0.120603 -0.146829  2.742097
   811  3 100.0 -0.368529  0.354713 11.968273
   812  3 100.0  0.276085 -0.005038 12.770808
   813  3 100.0 -0.230987 -0.329645 47.015200
   814  3 100.0 -0.327801 -0.257106 18.498199
   815  3 100.0  0.170469 -0.099524 87.440294
   816  3 100.0  0.147140  0.312330  4.508532
   817  4 100.0 -0.225613 -0.476514 20.222488
   818  3 100.0  0.108155 -0.047657 19.076959
   820  3 100.0  0.602397  0.135328 47.653567
   821  3 100.0 -0.517822  0.095609 22.731945
   822  3 100.0  0.053098 -0.328074  8.069221
   824  3 100.0  0.097449  0.219225 77.375425
   825  3 100.0 -0.056066 -0.050161  2.222147
   826  3 100.0  0.530243 -0.096058 77.466833
   827  3 100.0 -0.672630  0.308205 45.552836
   828  2 100.0 -0.712753  0.508004 43.157810
   829  3 100.0  0.266489 -0.188731 13.036166
   830  3 100.0 -0.455255 -0.208570 32.608612
   832  3 100.0  0.377872  0.041969 40.888885
   833  3 100.0 -0.247779  0.174207 10.840749
   834  2 100.0 -0.271653  0.420311 90.638648
   835  3 100.0 -0.699913  0.028977 51.249194
   836  3 100.0  0.004024 -0.063459  0.237642
   838  3 100.0 -0.491599 -0.144473 10.841040
   910  3 100.0  0.126919 -0.297156 21.051790
   911  2 100.0  0.764171 -0.110092 25.579218
   912  3 100.0  0.538212  0.352161 27.154489
   913  3 100.0 -0.023201 -0.051611 22.141167
   914  3 100.0 -0.284382 -0.691323 63.628938
   915  2 100.0 -0.710363  0.495618 40.056415
   916  3 100.0 -0.456714 -0.162904 68.518754
   917  3 100.0 -0.182575 -0.125338 12.202021
   918  3 100.0  0.255507  0.126615  5.617581
   919  3 100.0  0.191962 -0.105999 84.508776
   920  2 100.0 -0.764317 -0.441188 51.220332
   921  3 100.0 -0.197484  0.238519 70.493325
   922  3 100.0  0.082223  0.394858  6.535604
   923  3 100.0 -0.151322 -0.598643 16.304578
   924  3 100.0 -0.077612  0.010356  0.255026
   925  3 100.0  0.510353 -0.144512 36.323116
   926  2 100.0  0.866640 -0.007279 59.209451
   927  3 100.0  0.043499  0.004561  0.146391
   928  3 100.0  0.303100 -0.480644 13.372787
   929  3 100.0 -0.131049  0.083289  5.208972
   930  3 100.0  0.178911 -0.445767 32.847930
   931  3 100.0  0.754138 -0.041399 30.085403
   933  3 100.0 -0.693607  0.193840 36.856746
   934  2 100.0 -0.282721  0.314015 93.329978
   935  3 100.0  0.369911  0.629615 39.118434
   936  3 100.0  0.266588 -0.016409 61.505545
   937  3 100.0 -0.055079  0.468829 57.280918
   938  2 100.0  0.612874  0.303499 18.258104
   940  3 100.0 -0.697075  0.109523 33.719127
   941  2 100.0 -0.680828 -0.554390 54.918866
   943  3 100.0 -0.183312  0.736762 55.872779
   944  3 100.0 -0.317285 -0.720109 32.409621
   946  3 100.0  0.566366  0.095658 38.973631
   947  3 100.0  0.016304  0.689243 48.782137
   949  3 100.0 -0.154349  0.353440 12.744823
   950  2 100.0  0.252809  0.839582 43.858637
   951  3 100.0  0.177578 -0.771335 65.573363
   952  3 100.0  0.464894 -0.338746 31.694297
   953  3 100.0 -0.639423  0.513734 36.984691
   954  2 100.0  0.073913 -0.645444 16.035491
   956  3 100.0  0.149681 -0.178608 17.912472
   957  3 100.0  0.370583  0.111523 43.603143
   959  3 100.0 -0.011833  0.069042  2.157169
   960  3 100.0  0.231755 -0.693263 53.263077
   961  3 100.0  0.526971 -0.105110 13.163581
   962  3 100.0 -0.113842  0.498357 34.620017
   963  4 100.0  0.018019  0.319212 11.291034
   964  3 100.0  0.266793 -0.209607  4.254804
   965  3 100.0  0.697153  0.287260 60.279570
   966  3 100.0 -0.055495 -0.251893  9.101700
   967  2 100.0  0.007574  0.680390 81.363093
   968  2 100.0 -0.119795 -0.622735 84.270678
   969  2 100.0 -0.028993  0.862935 60.081118
   971  2 100.0  0.523288 -0.345906 14.715996
   973  2 100.0  0.430226 -0.641485 25.614548
   974  2 100.0 -0.865745 -0.075171 58.483259
   976  3 100.0 -0.497632  0.156550 84.479134
   977  3 100.0 -0.318902  0.200961 10.915050
   978  3 100.0 -0.058837 -0.053569  1.111845
   979  3 100.0 -0.002526 -0.050234  0.324095
  1050  3 100.0  0.747775 -0.261168 39.614726
  1051  3 100.0  0.480994  0.380156 67.688529
  1052  3 100.0  0.049796 -0.282636 36.701528
  1054  2 100.0 -0.183192 -0.862736 52.017389
  1055  2 100.0  0.847468  0.188360 58.737695
  1056  2 100.0  0.449355 -0.094736 92.139148
  1058  3 100.0  0.297816  0.369253 27.583445
  1059  3 100.0 -0.188570 -0.649678 51.124236
  1060  3 100.0  0.415840 -0.304097 63.674369
  1061  3 100.0 -0.188649  0.265717 25.253590
  1062  3 100.0  0.226954 -0.555021 54.938855
  1063  2 100.0  0.341326  0.689572 25.314430
  1064  3 100.0  0.340815  0.254642 12.839867
  1067  4 100.0  0.151476 -0.109633  1.380633
  1068  2 100.0 -0.367794 -0.064668 94.726772
  1069  3 100.0  0.095049  0.754088 27.863952
  1070  3 100.0  0.357164  0.510503 42.862387
  1072  3 100.0  0.158052 -0.185617  2.441150
  1073  3 100.0 -0.129650 -0.068070 44.526146
  1074  3 100.0  0.506327  0.592037 48.655599
  1075  3 100.0 -0.520038  0.307947 36.750538
  1076  3 100.0 -0.390593 -0.153345 36.025465
  1078  3 100.0 -0.310328  0.249046 16.010807
  1080  3 100.0 -0.453978  0.581734 49.349236
  1081  3 100.0 -0.554984 -0.403190 29.764168
  1082  3 100.0 -0.653838 -0.121883 28.231538
  1083  3 100.0 -0.021777 -0.213190 45.399483
  1085  3 100.0  0.057134  0.642772 39.242002
  1087  3 100.0 -0.121156  0.386004  5.516812
  1088  3 100.0 -0.228961  0.240873 13.830742
  1089  3 100.0  0.317467  0.643483 53.465164
  1091  3 100.0 -0.253816  0.156137 26.408973
  1092  3 100.0 -0.444855  0.041963 62.713377
  1093  3 100.0 -0.362563 -0.445066 14.001113
  1095  3 100.0 -0.290674  0.009072 36.685659
  1096  3 100.0  0.324991  0.245880 15.155898
  1097  3 100.0  0.195346  0.422777  8.046982
  1098  3 100.0 -0.015764 -0.671983 27.975942
  1099  3 100.0 -0.114833 -0.358796 10.386850
  1100  3 100.0 -0.552246 -0.117055 33.362960
  1101  3 100.0 -0.472581 -0.188262 15.862257
  1102  3 100.0 -0.155409  0.619544 67.015232
  1103  2 100.0  0.470015  0.536405 20.393390
  1104  3 100.0  0.736309  0.164546 27.822812
  1105  3 100.0  0.098345 -0.608746 15.222904
  1106  3 100.0  0.287879 -0.125975 55.777752
  1107  2 100.0  0.753800 -0.383359 35.408824
  1108  2 100.0 -0.558816  0.501491 75.841484
  1110  3 100.0 -0.748729  0.333448 39.009118
  1113  3 100.0  0.159927  0.677633 36.693198
  1114  3 100.0 -0.452182  0.517051 66.161468
  1115  3 100.0  0.151174  0.132679 72.861332
  1117  2 100.0 -0.442754 -0.736687 38.319973
  1118  3 100.0  0.302237 -0.111329  9.117085
  1119  3 100.0  0.361527 -0.064282 86.276136
  1260  3 100.0  0.118459  0.166693 83.025711
  1261  3 100.0  0.372142  0.164170 39.139602
  1262  3 100.0 -0.165292 -0.280601 46.454162
  1264  2 100.0 -0.507528 -0.392435 15.546195
  1265  2 100.0 -0.129650 -0.662806 17.679081
  1266  3 100.0 -0.044214 -0.222463 95.300845
  1267  3 100.0  0.150898 -0.299947  4.352977
  1268  3 100.0  0.657042  0.073740 78.665862
  1269  3 100.0 -0.171897  0.291822 70.017541
  1271  3 100.0  0.327785 -0.254092 10.204414
  1272  3 100.0 -0.558623 -0.372045 54.357324
  1273  3 100.0  0.213724  0.431426 15.843549
  1274  3 100.0  0.056819  0.176900 71.387978
  1275  3 100.0 -0.195242 -0.067975 13.828545
  1276  2 100.0 -0.878942 -0.060186 46.400843
  1278  3 100.0 -0.394635 -0.083281 51.154003
  1279  3 100.0  0.473870  0.227068 12.800292
  1280  3 100.0 -0.521904 -0.284581 23.809762
  1281  2 100.0  0.119390 -0.512688  9.791252
  1282  2 100.0 -0.556519  0.646495 36.867279
  1283  3 100.0  0.267657  0.159691  5.770743
  1284  3 100.0  0.565112  0.320518 18.947710
  1285  3 100.0 -0.340339  0.067636 67.332972
  1286  3 100.0 -0.312397  0.295411 44.739191
  1287  3 100.0  0.355358 -0.386583 18.722030
  1288  3 100.0  0.292459  0.829702 45.479955
  1289  2 100.0 -0.003328  0.286286  2.677652
  1290  3 100.0 -0.302012  0.045168  3.568752
  1291  3 100.0  0.230830  0.040898 31.645813
  1292  2 100.0 -0.274949  0.284312  5.257490
  1293  3 100.0  0.281853  0.346033 68.230274
  1294  2 100.0 -0.033361 -0.842795 64.387375
  1295  3 100.0  0.558554 -0.217615 79.873701
  1297  2 100.0  0.316569 -0.762679 67.284594
  1298  3 100.0  0.796247 -0.247671 59.532238
  1299  2 100.0  0.186793  0.572084 13.325359
  1300  3 100.0 -0.444993  0.303575 63.596750
  1301  3 100.0  0.374173  0.244982 67.279080
  1304  2 100.0 -0.805129 -0.357303 46.288854
  1305  3 100.0  0.275393 -0.065204 68.054584
  1306  3 100.0  0.015061 -0.043442 34.764019
  1307  3 100.0 -0.476698 -0.168008 27.858448
  1309  3 100.0  0.071747 -0.806278 43.063437
  1310  3 100.0 -0.170750  0.039450 60.843671
  1311  3 100.0 -0.451748  0.285928 12.149401
  1312  3 100.0 -0.040658  0.324388 25.730986
  1313  3 100.0  0.049526 -0.526596 10.107231
  1315  2 100.0 -0.094573 -0.287274  2.998845
  1316  3 100.0  0.167012  0.339484 41.742114
  1317  3 100.0 -0.638444 -0.103747 46.524386
  1318  3 100.0  0.025757 -0.219366 42.763747
  1319  2 100.0  0.677727  0.101658 81.028914
  1320  3 100.0 -0.112093 -0.686806 47.392108
  1321  3 100.0 -0.724481  0.130941 25.257476
  1322  3 100.0 -0.156400  0.261933  9.808448
  1324  3 100.0  0.306038  0.077503 32.638966
  1325  2 100.0 -0.399724  0.766619 59.773282
  1326  3 100.0 -0.185867  0.063944 24.272288
  1328  2 100.0 -0.730672  0.138218 76.485728
  1329  3 100.0 -0.615999 -0.495596 29.940098
  1400  3 100.0  0.239095  0.431844 11.632157
  1401  3 100.0 -0.092932  0.309186 57.692403
  1402  3 100.0 -0.050986  0.182628 36.256087
  1403  3 100.0  0.390428  0.538077 74.443764
  1404  2 100.0 -0.243071  0.459692  9.525932
  1405  3 100.0 -0.048774  0.069853  2.200893
  1406  3 100.0  0.346707 -0.620687 50.554157
  1407  3 100.0  0.254000 -0.350456  7.651083
  1408  3 100.0  0.113593  0.181071 13.258019
  1409  3 100.0  0.836863 -0.094833 52.037746
  1410  3 100.0 -0.438661  0.082190 41.834470
  1411  3 100.0  0.104703 -0.354208 17.986060
  1413  3 100.0  0.223262  0.524305 24.252633
  1414  3 100.0  0.005778 -0.010231  8.911803
  1415  3 100.0  0.353732  0.055659  4.677504
  1416  3 100.0  0.131038 -0.741198 25.144159
  1419  3 100.0 -0.126368  0.468372 32.814299
  1420  3 100.0 -0.238666 -0.128433  3.674852
  1422  2 100.0  0.072504  0.679015 81.196162
  1424  3 100.0  0.022097 -0.258427  4.222439
  1425  3 100.0  0.271956 -0.182150 92.887128
  1426  3 100.0  0.023328 -0.573907 17.884194
  1427  3 100.0 -0.440884 -0.646398 48.002232
  1428  3 100.0 -0.521374  0.487999 41.446704
  1429  3 100.0  0.751839 -0.311268 34.736083
  1430  3 100.0  0.470170  0.611042 37.852764
  1434  3 100.0  0.637284  0.293986 61.561760
  1435  3 100.0  0.762409 -0.004044 30.661283
  1436  3 100.0  0.066574 -0.111695  3.572328
  1437  3 100.0 -0.028047  0.023898 80.806916
  1438  3 100.0  0.418162  0.329484 19.351662
  1439  3 100.0  0.619566 -0.061516 78.864145
  1440  3 100.0 -0.497682  0.520938 50.869986
  1444  3 100.0 -0.159435  0.560025 17.218934
  1446  3 100.0  0.132395  0.336216  6.651768
  1448  3 100.0  0.721442 -0.348211 48.017507
  1449  3 100.0 -0.250371 -0.302715  7.680803
  1450  3 100.0  0.179486 -0.759449 54.359511
  1451  3 100.0  0.347449  0.036073  4.809288
  1452  2 100.0 -0.866196  0.089525 57.903554
  1453  2 100.0 -0.530863 -0.685305 59.133676
  1454  3 100.0  0.682851  0.037884 22.886832
  1455  3 100.0  0.239656 -0.310540 51.522726
