-0.095456    -1.017765    27.865174    27.953316    -0.008352    -0.089054    2.438200    
-0.598644    -0.347005    20.057760    20.165998    -0.011068    -0.006416    0.370838    
-1.660650    -1.068207    31.975339    32.096667    -0.221613    -0.142551    4.267088    
0.034261     -0.248303    11.408475    11.579770    0.000125     -0.000905    0.041588    
0.226313     -0.251166    87.415125    87.437939    0.039452     -0.043785    15.238738   
-1.502638    -0.904272    37.134645    37.228114    -0.008512    -0.005122    0.210354    
-0.109243    1.488327     28.532621    28.639352    -0.000816    0.011122     0.213220    
-1.053498    1.677468     49.756639    49.834946    -0.101738    0.161997     4.805099    
-0.436086    -1.173928    10.744463    10.994849    -0.005271    -0.014190    0.129878    
-1.861544    2.033260     33.144768    33.317414    -0.058712    0.064128     1.045367    
-0.149212    1.518102     40.009272    40.086702    -0.003691    0.037552     0.989685    
-0.638333    0.201312     20.505647    20.610786    -0.021773    0.006866     0.699414    
0.134539     -0.660141    15.665222    15.802785    0.025600     -0.125612    2.980788    
0.232755     0.117584     8.520783     8.749097     0.014616     0.007384     0.535054    
0.967139     -0.319108    14.009544    14.183774    0.033004     -0.010890    0.478075    
-1.609310    -0.497769    25.505399    25.636654    -0.120601    -0.037303    1.911366    
1.979798     0.571993     124.339991   124.372647   0.089612     0.025890     5.628055    
0.730818     -0.044391    23.081747    23.177102    0.120099     -0.007295    3.793140    
0.119146     0.856861     40.252671    40.310059    0.004130     0.029702     1.395306    
0.888686     -1.274757    38.255371    38.337490    0.019068     -0.027351    0.820814    
0.532324     -0.123627    56.471969    56.508910    0.031205     -0.007247    3.310445    
0.146921     1.374713     8.819307     9.141474     0.001894     0.017721     0.113684    
-0.035430    1.123165     39.530704    39.595634    -0.006723    0.213129     7.501257    
-0.306062    -1.267107    23.041734    23.162377    -0.017515    -0.072513    1.318612    
-2.557946    -0.752464    45.402090    45.522895    -0.312935    -0.092055    5.554419    
0.088827     0.206444     57.790729    57.824682    0.002422     0.005629     1.575830    
0.390652     2.161822     49.643115    49.730674    0.017509     0.096894     2.225037    
-0.875577    1.982074     19.759394    19.975081    -0.002550    0.005773     0.057555    
0.282309     0.979653     55.600187    55.644363    0.052900     0.183570     10.418502   
-0.812237    -1.038900    23.120482    23.241572    -0.020858    -0.026679    0.593732    
0.496042     -1.160412    32.720152    32.803596    0.017784     -0.041602    1.173052    
1.452382     -0.610881    28.019588    28.132807    0.074658     -0.031402    1.440312    
-0.134093    0.125046     175.793787   175.804903   -0.005703    0.005319     7.477186    
0.496408     -0.606652    16.357310    16.493968    0.100755     -0.123130    3.319997    
-0.611320    -2.350830    29.737129    29.901036    -0.057993    -0.223011    2.821002    
-0.935715    -0.430569    8.030950     8.332591     -0.001213    -0.000558    0.010411    
1.955808     -1.040683    21.838486    22.038662    0.075905     -0.040389    0.847554    
0.798340     -1.519435    30.376310    30.488378    0.131257     -0.249814    4.994241    
0.435560     -0.217807    44.829931    44.875771    0.077687     -0.038848    7.995887    
-0.201076    -0.757392    16.420355    16.556482    -0.013330    -0.050210    1.088553    
-0.060337    -0.091179    26.145511    26.219738    -0.008370    -0.012649    3.626941    
-0.116826    0.413533     36.567301    36.622768    -0.008984    0.031800     2.811956    
-0.852307    1.100620     40.976188    41.047055    -0.053548    0.069149     2.574430    
0.922671     -0.006239    38.094772    38.156755    0.010074     -0.000068    0.415930    
0.773478     0.370779     45.473923    45.524591    0.035427     0.016982     2.082807    
-0.814678    -0.828549    37.647417    37.716749    -0.017261    -0.017555    0.797675    
-0.585793    1.284954     16.136812    16.317656    -0.060039    0.131697     1.653894    
1.146422     1.961591     59.311958    59.388092    0.057952     0.099160     2.998263    
-1.269058    0.230283     60.146945    60.192968    -0.126276    0.022914     5.984835    
0.584122     -0.112397    13.123131    13.283273    0.086870     -0.016716    1.951665    
0.415789     -2.472170    17.132031    17.426013    0.026349     -0.156665    1.085679    
1.108475     -0.080104    9.621507     9.883495     0.001906     -0.000138    0.016547    
