-0.032404    0.111219     0.993267     3.024209     0.005271     0.114754     1.795829    
0.013071     0.094321     0.995456     19.400566    0.033022     0.335875     5.606708    
-0.031161    0.040437     0.998696     3.431827     -0.003793    0.048805     4.220897    
-0.039085    0.013689     0.999142     10.692975    -0.003732    0.051762     4.502639    
-0.373570    0.432172     0.820776     0.188689     -0.002884    0.006233     0.101162    
0.019291     0.094766     0.995313     8.469717     -0.020460    0.048765     0.866459    
0.348172     0.158068     0.924008     0.565423     0.241164     -0.001840    1.510648    
-0.162606    -0.103994    0.981196     1.724560     0.284863     -0.003936    1.798161    
-0.016905    0.082474     0.996450     3.334372     -0.058611    0.207805     2.502530    
0.181173     0.372228     0.910287     0.322280     -0.164074    0.559935     6.739977    
0.033090     -0.012115    0.999379     5.263114     0.004330     -0.005466    1.542951    
-0.001322    -0.008515    0.999963     69.299145    0.007939     -0.015673    4.885913    
0.161275     0.041099     0.986053     1.103099     0.007276     0.008820     0.431401    
-0.142096    -0.023495    0.989574     3.628810     0.011953     0.018548     0.934055    
-0.110700    0.008787     0.993815     3.047214     -0.210575    0.042978     2.378698    
0.024155     -0.039183    0.998940     3.706537     -0.362436    0.079415     4.195341    
-0.009545    0.012135     0.999881     8.408321     -0.411363    0.108962     14.841343   
-0.078289    -0.052369    0.995554     8.144082     -0.494614    0.126801     17.557440   
0.069075     -0.009422    0.997567     3.949352     0.078115     -0.040156    2.038263    
0.031885     -0.016381    0.999357     20.759682    0.097067     -0.052771    2.621414    
-0.050092    -0.165031    0.985015     1.222961     -0.003090    -0.007386    0.200814    
0.167445     0.020570     0.985667     3.112622     -0.004271    -0.009355    0.320280    
0.138122     -0.037162    0.989718     0.878143     -0.042479    0.064407     1.186634    
-0.107303    0.344257     0.932724     1.418201     -0.091694    0.127090     2.225495    
0.008671     0.081599     0.996628     3.606852     -0.003696    0.028956     0.659271    
0.024189     0.047543     0.998576     5.796295     -0.008017    0.048867     1.192874    
