1.732332     -0.385529    109.063065   109.095264   0.217299     -0.048360    13.680567   
-1.714247    0.596162     75.617631    75.665019    -0.018261    0.006351     0.805530    
-1.285375    1.017040     50.479651    50.544601    -0.108955    0.086210     4.278918    
0.706706     -0.128518    18.227478    18.347530    0.057613     -0.010477    1.485957    
1.417065     -0.770778    20.204380    20.364039    0.046988     -0.025558    0.669955    
-1.056668    -0.410203    14.121201    14.302730    -0.144014    -0.055907    1.924585    
0.994354     -0.749481    8.900021     9.199771     0.019945     -0.015034    0.178522    
1.314802     0.877447     12.904465    13.149099    0.026788     0.017877     0.262914    
-0.912503    1.003248     37.274572    37.351143    -0.069079    0.075949     2.821798    
-0.880416    -1.407741    46.268488    46.340099    -0.044971    -0.071907    2.363382    
-0.404703    0.663855     77.802245    77.831027    -0.020700    0.033955     3.979459    
-0.620821    -0.072846    21.467732    21.566854    -0.037505    -0.004401    1.296895    
-0.940895    -0.267944    23.390952    23.494013    -0.056951    -0.016218    1.415812    
-0.224906    0.296320     11.453542    11.627423    -0.011714    0.015433     0.596539    
0.349095     0.033024     26.114453    26.190887    0.020977     0.001984     1.569200    
-1.907570    -1.331771    32.352028    32.495248    -0.024947    -0.017417    0.423099    
-0.339695    0.713399     15.080425    15.228870    -0.098462    0.206782     4.371132    
-1.332923    -0.052623    69.360371    69.401121    -0.020487    -0.000809    1.066042    
1.637016     0.159798     63.715011    63.766629    0.052766     0.005151     2.053709    
-0.518128    -0.217691    14.593369    14.736255    -0.061974    -0.026038    1.745526    
-1.663677    -0.610857    41.403685    41.488325    -0.148075    -0.054369    3.685118    
-1.655263    -0.703308    68.532309    68.584159    -0.015525    -0.006596    0.642774    
-0.029339    -0.734150    15.649060    15.789486    -0.000514    -0.012852    0.273945    
0.756347     -0.409160    16.868449    17.004676    0.102977     -0.055707    2.296646    
0.487786     -1.354490    39.483073    39.558319    0.017542     -0.048710    1.419886    
-2.052184    -1.707492    72.438132    72.514032    -0.127354    -0.105963    4.495354    
0.611428     0.708703     30.271800    30.350172    0.038033     0.044084     1.883025    
2.006039     -1.215952    67.206608    67.276340    0.016697     -0.010121    0.559370    
-1.684841    1.503959     18.725456    18.963603    -0.076019    0.067858     0.844884    
-1.052464    -0.131145    60.025092    60.066725    -0.067516    -0.008413    3.850612    
-0.974562    0.119132     19.697042    19.819495    -0.088706    0.010844     1.792854    
