-0.324182    -1.566282    22.976502    23.116075    -0.004093    -0.019775    0.290096    
0.120337     -0.130021    67.549736    67.578644    0.004456     -0.004814    2.501055    
0.695467     0.140181     46.661873    46.708765    0.084207     0.016973     5.649820    
-0.240086    -1.356832    47.497568    47.558307    -0.016348    -0.092388    3.234171    
0.174695     0.279257     12.613458    12.770387    0.007210     0.011526     0.520585    
-1.063718    -1.423662    84.910686    84.952092    -0.011838    -0.015844    0.944950    
-2.300332    1.329924     50.233454    50.342180    -0.017189    0.009937     0.375354    
-0.453524    -0.842724    13.212452    13.392524    -0.024479    -0.045486    0.713146    
-0.872370    -0.864501    12.751744    12.961108    -0.112014    -0.111004    1.637354    
-1.927615    -0.626380    65.645358    65.706134    -0.065532    -0.021295    2.231704    
-0.490776    0.683735     27.843933    27.926115    -0.003453    0.004811     0.195918    
0.280926     -0.560208    16.892848    17.018696    0.028794     -0.057420    1.731470    
0.285245     1.040164     21.537622    21.654270    0.022240     0.081099     1.679232    
-0.313262    1.105329     29.929243    30.015903    -0.045284    0.159783     4.326482    
-0.435094    -0.208788    30.128708    30.196803    -0.031161    -0.014953    2.157765    
-0.464736    -0.309189    83.022812    83.048022    -0.005555    -0.003696    0.992455    
1.482945     -0.292462    22.665103    22.800581    0.014971     -0.002952    0.228808    
-1.057372    1.558683     49.836657    49.911069    -0.146442    0.215871     6.902170    
-0.437032    -1.249511    19.229820    19.375582    -0.009197    -0.026294    0.404660    
0.556477     -1.497760    36.174522    36.263259    0.083533     -0.224828    5.430153    
1.096671     -2.423289    124.156693   124.200782   0.050100     -0.110705    5.671946    
-0.057888    -0.838364    39.770174    39.827727    -0.002600    -0.037648    1.785947    
-1.118196    -1.387967    44.640222    44.719137    -0.009382    -0.011645    0.374526    
-0.048231    -1.655996    60.501501    60.556183    -0.004211    -0.144572    5.281913    
-0.166158    -0.330959    10.864133    11.047239    -0.000547    -0.001089    0.035750    
-1.074031    0.119359     17.402099    17.546390    -0.038000    0.004223     0.615704    
0.432257     -0.148904    34.232155    34.291754    0.079793     -0.027487    6.319108    
1.318340     -0.779039    7.969577     8.350690     0.124441     -0.073535    0.752268    
-0.225331    0.184926     5.460854     5.812130     -0.032106    0.026349     0.778077    
-0.887227    -1.248533    59.709365    59.761435    -0.130243    -0.183283    8.765234    
0.252972     -1.045960    11.186545    11.409284    0.030258     -0.125108    1.338036    
-0.911093    -0.102189    46.987156    47.037308    -0.039285    -0.004406    2.026041    
-0.762511    0.091974     33.510451    33.577003    -0.012187    0.001470     0.535594    
0.275846     -0.752582    29.882513    29.958004    0.003152     -0.008600    0.341460    
1.636249     1.030483     73.040491    73.092596    0.002822     0.001777     0.125954    
0.598961     1.111665     70.766381    70.805015    0.101468     0.188324     11.988320   
1.512016     0.472658     30.451966    30.556617    0.123561     0.038625     2.488525    
-0.593238    -0.222916    63.659941    63.693522    -0.026388    -0.009916    2.831651    
0.010548     0.012966     275.433479   275.440514   0.001662     0.002044     43.409332   
-0.818556    -0.454611    14.027484    14.195843    -0.036739    -0.020404    0.629597    
-2.277322    0.215443     90.989421    91.039455    -0.377476    0.035711     15.081873   
0.314868     -0.565193    94.402517    94.425255    0.018010     -0.032328    5.399619    
0.363313     -1.408897    84.635879    84.671270    0.024871     -0.096449    5.793922    
0.652071     0.391522     11.437356    11.630415    0.040684     0.024428     0.713604    
-1.186217    0.843706     29.048792    29.151779    -0.000347    0.000247     0.008502    
-0.153188    -1.810009    108.269027   108.302155   -0.013231    -0.156337    9.351567    
